date,time,item,quantity,price,total,payment_method
2026-01-29,09:00,Espresso,6,2.0,8.0,card
2026-01-29,09:00,Mocha,1,4.0,4.0,cash
2026-01-29,09:00,Cappuccino,2,3.5,7.0,card
2026-01-29,09:00,Croissant,1,2.5,2.5,card
2026-01-29,10:00,Espresso,3,2.0,2.0,card
2026-01-29,10:00,Chocolate Cake,1,3.5,3.5,cash
2026-01-29,10:00,Latte,2,3.75,3.75,cash
2026-01-29,10:00,Cappuccino,2,3.5,7.0,cash
2026-01-29,10:00,Iced Latte,3,4.0,12.0,card
2026-01-29,11:00,Frappuccino,1,5.0,5.0,card
2026-01-29,11:00,Chocolate Cake,1,3.5,3.5,card
2026-01-29,11:00,Americano,1,2.5,2.5,card
2026-01-29,11:00,Cold Brew,1,3.75,3.75,card
2026-01-29,11:00,Brownie,1,3.0,3.0,cash
2026-01-29,12:00,Cheesecake Slice,2,3.75,7.5,card
2026-01-29,12:00,Mocha,2,4.0,8.0,cash
2026-01-29,12:00,Mocha,4,4.0,16.0,cash
2026-01-29,12:00,Chocolate Cake,2,3.5,7.0,cash
2026-01-29,12:00,Croissant,5,2.5,12.5,card
2026-01-29,12:00,Cold Brew,2,3.75,7.5,cash
2026-01-29,12:00,Iced Spanish Latte,1,4.75,4.75,card
2026-01-29,13:00,Latte,2,3.75,3.75,cash
2026-01-29,13:00,Iced Spanish Latte,2,4.75,9.5,card
2026-01-29,13:00,Americano,2,2.5,5.0,cash
2026-01-29,13:00,Espresso,4,2.0,4.0,cash
2026-01-29,16:00,Chocolate Cake,5,3.5,17.5,cash
2026-01-29,16:00,Iced Latte,5,4.0,20.0,card
2026-01-29,16:00,Americano,2,2.5,5.0,card
2026-01-29,16:00,Blueberry Muffin,1,2.75,2.75,card
2026-01-29,16:00,Chocolate Cake,1,3.5,3.5,cash
2026-01-29,17:00,Brownie,2,3.0,6.0,card
2026-01-29,17:00,Brownie,1,3.0,3.0,card
2026-01-29,17:00,Mocha,2,4.0,8.0,card
2026-01-29,17:00,Brownie,2,3.0,6.0,cash
2026-01-29,18:00,Cappuccino,1,3.5,3.5,cash
2026-01-29,18:00,Espresso,3,2.0,2.0,card
2026-01-29,18:00,Blueberry Muffin,1,2.75,2.75,card
2026-01-29,18:00,Cheesecake Slice,1,3.75,3.75,card
2026-01-29,18:00,Brownie,3,3.0,9.0,card
2026-01-29,18:00,Latte,2,3.75,3.75,card
2026-01-29,18:00,Cappuccino,3,3.5,10.5,cash
2026-01-29,19:00,Iced Latte,1,4.0,4.0,cash
2026-01-29,19:00,Americano,2,2.5,5.0,cash
2026-01-29,19:00,Donut,4,2.25,4.5,card
2026-01-29,19:00,Iced Mocha,1,4.5,4.5,cash
2026-01-29,19:00,Latte,3,3.75,7.5,card
2026-01-29,20:00,Donut,4,2.25,4.5,cash
2026-01-30,07:00,Iced Spanish Latte,1,4.75,4.75,cash
2026-01-30,07:00,Cold Brew,1,3.75,3.75,card
2026-01-30,07:00,Iced Mocha,1,4.5,4.5,card
2026-01-30,07:00,Iced Spanish Latte,2,4.75,9.5,card
2026-01-30,07:00,Mocha,2,4.0,8.0,card
2026-01-30,08:00,Cappuccino,1,3.5,3.5,card
2026-01-30,08:00,Croissant,1,2.5,2.5,card
2026-01-30,08:00,Frappuccino,2,5.0,10.0,card
2026-01-30,08:00,Latte,3,3.75,7.5,card
2026-01-30,08:00,Frappuccino,2,5.0,10.0,card
2026-01-30,08:00,Espresso,3,2.0,2.0,card
2026-01-30,08:00,Iced Mocha,2,4.5,9.0,cash
2026-01-30,08:00,Iced Latte,1,4.0,4.0,card
2026-01-30,08:00,Croissant,2,2.5,5.0,cash
2026-01-30,08:00,Donut,3,2.25,2.25,card
2026-01-30,08:00,Iced Latte,2,4.0,8.0,card
2026-01-30,08:00,Blueberry Muffin,2,2.75,5.5,card
2026-01-30,09:00,Iced Latte,1,4.0,4.0,cash
2026-01-30,09:00,Cheesecake Slice,1,3.75,3.75,card
2026-01-30,09:00,Cold Brew,1,3.75,3.75,card
2026-01-30,09:00,Cappuccino,2,3.5,7.0,card
2026-01-30,09:00,Croissant,2,2.5,5.0,card
2026-01-30,09:00,Iced Spanish Latte,2,4.75,9.5,card
2026-01-30,10:00,Iced Mocha,1,4.5,4.5,card
2026-01-30,10:00,Cold Brew,1,3.75,3.75,card
2026-01-30,10:00,Donut,7,2.25,11.25,card
2026-01-30,10:00,Cheesecake Slice,1,3.75,3.75,card
2026-01-30,10:00,Iced Mocha,1,4.5,4.5,card
2026-01-30,11:00,Latte,3,3.75,7.5,cash
2026-01-30,11:00,Blueberry Muffin,2,2.75,5.5,card
2026-01-30,11:00,Latte,3,3.75,7.5,card
2026-01-30,11:00,Frappuccino,1,5.0,5.0,card
2026-01-30,11:00,Iced Spanish Latte,1,4.75,4.75,card
2026-01-30,11:00,Cheesecake Slice,1,3.75,3.75,card
2026-01-30,11:00,Frappuccino,1,5.0,5.0,cash
2026-01-30,12:00,Iced Americano,2,3.0,3.0,cash
2026-01-30,12:00,Cheesecake Slice,5,3.75,18.75,card
2026-01-30,12:00,Espresso,5,2.0,6.0,card
2026-01-30,12:00,Iced Mocha,1,4.5,4.5,card
2026-01-30,12:00,Iced Spanish Latte,2,4.75,9.5,card
2026-01-30,12:00,Iced Latte,1,4.0,4.0,cash
2026-01-30,12:00,Iced Americano,3,3.0,6.0,card
2026-01-30,12:00,Latte,2,3.75,3.75,card
2026-01-30,13:00,Donut,6,2.25,9.0,cash
2026-01-30,13:00,Iced Spanish Latte,1,4.75,4.75,card
2026-01-30,16:00,Mocha,1,4.0,4.0,cash
2026-01-30,16:00,Iced Latte,1,4.0,4.0,cash
2026-01-30,16:00,Iced Americano,5,3.0,12.0,cash
2026-01-30,16:00,Croissant,1,2.5,2.5,cash
2026-01-30,17:00,Chocolate Cake,2,3.5,7.0,card
2026-01-30,17:00,Brownie,1,3.0,3.0,cash
2026-01-30,17:00,Frappuccino,1,5.0,5.0,cash
2026-01-30,17:00,Iced Spanish Latte,1,4.75,4.75,cash
2026-01-30,18:00,Espresso,5,2.0,6.0,card
2026-01-30,18:00,Iced Mocha,1,4.5,4.5,card
2026-01-30,18:00,Iced Latte,2,4.0,8.0,cash
2026-01-30,18:00,Blueberry Muffin,2,2.75,5.5,card
2026-01-30,18:00,Croissant,1,2.5,2.5,cash
2026-01-30,18:00,Brownie,3,3.0,9.0,card
2026-01-30,18:00,Espresso,6,2.0,8.0,cash
2026-01-30,19:00,Iced Mocha,1,4.5,4.5,cash
2026-01-30,19:00,Croissant,1,2.5,2.5,cash
2026-01-30,19:00,Blueberry Muffin,1,2.75,2.75,cash
2026-01-30,19:00,Donut,5,2.25,6.75,card
2026-01-30,19:00,Iced Americano,3,3.0,6.0,cash
2026-01-30,19:00,Frappuccino,2,5.0,10.0,card
2026-01-30,20:00,Iced Mocha,2,4.5,9.0,card
2026-01-30,20:00,Iced Mocha,1,4.5,4.5,card
2026-01-31,07:00,Blueberry Muffin,1,2.75,2.75,card
2026-01-31,07:00,Americano,2,2.5,5.0,card
2026-01-31,07:00,Chocolate Cake,2,3.5,7.0,card
2026-01-31,08:00,Espresso,4,2.0,4.0,card
2026-01-31,08:00,Iced Americano,3,3.0,6.0,card
2026-01-31,08:00,Iced Mocha,1,4.5,4.5,cash
2026-01-31,08:00,Iced Spanish Latte,1,4.75,4.75,card
2026-01-31,08:00,Iced Latte,2,4.0,8.0,cash
2026-01-31,08:00,Americano,2,2.5,5.0,card
2026-01-31,08:00,Blueberry Muffin,1,2.75,2.75,card
2026-01-31,08:00,Americano,2,2.5,5.0,card
2026-01-31,08:00,Donut,4,2.25,4.5,cash
2026-01-31,08:00,Croissant,4,2.5,10.0,card
2026-01-31,08:00,Frappuccino,1,5.0,5.0,card
2026-01-31,08:00,Iced Latte,2,4.0,8.0,card
2026-01-31,09:00,Iced Mocha,1,4.5,4.5,cash
2026-01-31,09:00,Blueberry Muffin,1,2.75,2.75,card
2026-01-31,09:00,Croissant,1,2.5,2.5,cash
2026-01-31,09:00,Espresso,3,2.0,2.0,cash
2026-01-31,09:00,Chocolate Cake,1,3.5,3.5,cash
2026-01-31,09:00,Iced Americano,2,3.0,3.0,card
2026-01-31,09:00,Cappuccino,4,3.5,14.0,cash
2026-01-31,09:00,Iced Americano,3,3.0,6.0,cash
2026-01-31,10:00,Donut,6,2.25,9.0,cash
2026-01-31,10:00,Iced Latte,3,4.0,12.0,cash
2026-01-31,10:00,Cold Brew,1,3.75,3.75,card
2026-01-31,10:00,Croissant,4,2.5,10.0,card
2026-01-31,10:00,Cold Brew,2,3.75,7.5,card
2026-01-31,10:00,Cold Brew,3,3.75,11.25,card
2026-01-31,11:00,Donut,4,2.25,4.5,card
2026-01-31,11:00,Latte,6,3.75,18.75,card
2026-01-31,11:00,Iced Latte,1,4.0,4.0,card
2026-01-31,11:00,Chocolate Cake,1,3.5,3.5,card
2026-01-31,11:00,Frappuccino,2,5.0,10.0,card
2026-01-31,11:00,Blueberry Muffin,1,2.75,2.75,card
2026-01-31,11:00,Croissant,5,2.5,12.5,card
2026-01-31,12:00,Iced Spanish Latte,1,4.75,4.75,card
2026-01-31,12:00,Frappuccino,2,5.0,10.0,card
2026-01-31,12:00,Americano,2,2.5,5.0,cash
2026-01-31,12:00,Cold Brew,2,3.75,7.5,card
2026-01-31,13:00,Cappuccino,3,3.5,10.5,cash
2026-01-31,13:00,Cold Brew,5,3.75,18.75,cash
2026-01-31,13:00,Iced Spanish Latte,1,4.75,4.75,cash
2026-01-31,13:00,Iced Spanish Latte,1,4.75,4.75,card
2026-01-31,16:00,Cold Brew,1,3.75,3.75,card
2026-01-31,16:00,Chocolate Cake,1,3.5,3.5,cash
2026-01-31,16:00,Iced Mocha,4,4.5,18.0,cash
2026-01-31,16:00,Chocolate Cake,1,3.5,3.5,cash
2026-01-31,16:00,Croissant,1,2.5,2.5,cash
2026-01-31,16:00,Americano,2,2.5,5.0,card
2026-01-31,17:00,Cappuccino,3,3.5,10.5,card
2026-01-31,17:00,Iced Americano,2,3.0,3.0,card
2026-01-31,17:00,Brownie,1,3.0,3.0,cash
2026-01-31,17:00,Cappuccino,2,3.5,7.0,cash
2026-01-31,17:00,Frappuccino,1,5.0,5.0,card
2026-01-31,17:00,Brownie,1,3.0,3.0,cash
2026-01-31,17:00,Cappuccino,2,3.5,7.0,card
2026-01-31,18:00,Chocolate Cake,3,3.5,10.5,card
2026-01-31,18:00,Americano,3,2.5,7.5,card
2026-01-31,18:00,Latte,3,3.75,7.5,cash
2026-01-31,18:00,Brownie,1,3.0,3.0,cash
2026-01-31,18:00,Iced Latte,1,4.0,4.0,card
2026-01-31,18:00,Latte,4,3.75,11.25,card
2026-01-31,18:00,Frappuccino,5,5.0,25.0,card
2026-01-31,18:00,Mocha,1,4.0,4.0,card
2026-01-31,18:00,Mocha,1,4.0,4.0,cash
2026-01-31,18:00,Croissant,2,2.5,5.0,cash
2026-01-31,19:00,Mocha,1,4.0,4.0,cash
2026-01-31,19:00,Latte,2,3.75,3.75,cash
2026-01-31,19:00,Cappuccino,1,3.5,3.5,cash
2026-01-31,19:00,Iced Americano,2,3.0,3.0,card
2026-01-31,19:00,Mocha,3,4.0,12.0,card
2026-01-31,19:00,Latte,3,3.75,7.5,cash
2026-01-31,20:00,Latte,2,3.75,3.75,card
2026-01-31,20:00,Blueberry Muffin,2,2.75,5.5,card
2026-02-01,07:00,Iced Spanish Latte,1,4.75,4.75,cash
2026-02-01,07:00,Blueberry Muffin,1,2.75,2.75,card
2026-02-01,07:00,Chocolate Cake,3,3.5,10.5,card
2026-02-01,07:00,Croissant,2,2.5,5.0,card
2026-02-01,07:00,Latte,2,3.75,3.75,cash
2026-02-01,08:00,Cappuccino,2,3.5,7.0,card
2026-02-01,08:00,Latte,2,3.75,3.75,card
2026-02-01,08:00,Frappuccino,2,5.0,10.0,cash
2026-02-01,08:00,Latte,2,3.75,3.75,card
2026-02-01,08:00,Latte,2,3.75,3.75,card
2026-02-01,08:00,Americano,2,2.5,5.0,card
2026-02-01,08:00,Americano,3,2.5,7.5,cash
2026-02-01,08:00,Mocha,3,4.0,12.0,cash
2026-02-01,08:00,Chocolate Cake,2,3.5,7.0,cash
2026-02-01,09:00,Iced Americano,4,3.0,9.0,card
2026-02-01,09:00,Croissant,1,2.5,2.5,cash
2026-02-01,09:00,Latte,2,3.75,3.75,card
2026-02-01,09:00,Americano,1,2.5,2.5,cash
2026-02-01,09:00,Frappuccino,1,5.0,5.0,card
2026-02-01,09:00,Chocolate Cake,4,3.5,14.0,card
2026-02-01,09:00,Chocolate Cake,1,3.5,3.5,cash
2026-02-01,10:00,Latte,3,3.75,7.5,card
2026-02-01,10:00,Americano,3,2.5,7.5,cash
2026-02-01,10:00,Croissant,1,2.5,2.5,card
2026-02-01,10:00,Frappuccino,1,5.0,5.0,card
2026-02-01,10:00,Iced Latte,1,4.0,4.0,card
2026-02-01,10:00,Latte,3,3.75,7.5,cash
2026-02-01,10:00,Frappuccino,2,5.0,10.0,card
2026-02-01,10:00,Brownie,4,3.0,12.0,card
2026-02-01,10:00,Iced Mocha,2,4.5,9.0,cash
2026-02-01,10:00,Cheesecake Slice,2,3.75,7.5,card
2026-02-01,11:00,Iced Latte,3,4.0,12.0,card
2026-02-01,11:00,Iced Americano,2,3.0,3.0,card
2026-02-01,11:00,Iced Americano,3,3.0,6.0,cash
2026-02-01,11:00,Iced Americano,4,3.0,9.0,card
2026-02-01,11:00,Cold Brew,1,3.75,3.75,cash
2026-02-01,11:00,Chocolate Cake,2,3.5,7.0,cash
2026-02-01,11:00,Espresso,6,2.0,8.0,card
2026-02-01,12:00,Chocolate Cake,5,3.5,17.5,card
2026-02-01,12:00,Iced Latte,1,4.0,4.0,cash
2026-02-01,12:00,Iced Latte,1,4.0,4.0,cash
2026-02-01,12:00,Americano,1,2.5,2.5,card
2026-02-01,12:00,Cappuccino,2,3.5,7.0,cash
2026-02-01,12:00,Iced Latte,1,4.0,4.0,card
2026-02-01,12:00,Iced Spanish Latte,3,4.75,14.25,cash
2026-02-01,12:00,Donut,6,2.25,9.0,cash
2026-02-01,13:00,Latte,2,3.75,3.75,card
2026-02-01,13:00,Iced Mocha,2,4.5,9.0,card
2026-02-01,13:00,Americano,3,2.5,7.5,card
2026-02-01,13:00,Americano,1,2.5,2.5,card
2026-02-01,13:00,Blueberry Muffin,3,2.75,8.25,card
2026-02-01,13:00,Frappuccino,2,5.0,10.0,card
2026-02-01,16:00,Espresso,4,2.0,4.0,cash
2026-02-01,16:00,Cold Brew,2,3.75,7.5,cash
2026-02-01,16:00,Iced Spanish Latte,1,4.75,4.75,card
2026-02-01,17:00,Iced Mocha,1,4.5,4.5,card
2026-02-01,17:00,Mocha,1,4.0,4.0,card
2026-02-01,17:00,Iced Americano,4,3.0,9.0,cash
2026-02-01,17:00,Latte,2,3.75,3.75,card
2026-02-01,17:00,Mocha,3,4.0,12.0,cash
2026-02-01,17:00,Brownie,2,3.0,6.0,cash
2026-02-01,17:00,Latte,2,3.75,3.75,card
2026-02-01,18:00,Iced Spanish Latte,4,4.75,19.0,card
2026-02-01,18:00,Espresso,4,2.0,4.0,card
2026-02-01,18:00,Mocha,4,4.0,16.0,card
2026-02-01,18:00,Cappuccino,1,3.5,3.5,card
2026-02-01,18:00,Cheesecake Slice,2,3.75,7.5,card
2026-02-01,18:00,Iced Mocha,1,4.5,4.5,card
2026-02-01,18:00,Brownie,1,3.0,3.0,cash
2026-02-01,18:00,Iced Spanish Latte,2,4.75,9.5,card
2026-02-01,19:00,Chocolate Cake,4,3.5,14.0,card
2026-02-01,19:00,Cappuccino,3,3.5,10.5,cash
2026-02-01,19:00,Latte,6,3.75,18.75,card
2026-02-01,19:00,Mocha,2,4.0,8.0,cash
2026-02-01,19:00,Brownie,1,3.0,3.0,cash
2026-02-01,19:00,Iced Spanish Latte,4,4.75,19.0,card
2026-02-01,19:00,Cappuccino,1,3.5,3.5,card
2026-02-01,19:00,Cappuccino,1,3.5,3.5,cash
2026-02-01,19:00,Latte,2,3.75,3.75,card
2026-02-01,19:00,Chocolate Cake,1,3.5,3.5,card
2026-02-01,20:00,Brownie,3,3.0,9.0,card
2026-02-01,20:00,Iced Americano,3,3.0,6.0,cash
2026-02-01,20:00,Brownie,1,3.0,3.0,card
2026-02-01,20:00,Brownie,3,3.0,9.0,card
2026-02-01,20:00,Croissant,1,2.5,2.5,card
2026-02-01,20:00,Iced Latte,1,4.0,4.0,card
2026-02-01,20:00,Iced Latte,1,4.0,4.0,cash
2026-02-01,20:00,Brownie,2,3.0,6.0,card
2026-02-02,07:00,Chocolate Cake,3,3.5,10.5,cash
2026-02-02,07:00,Latte,3,3.75,7.5,card
2026-02-02,07:00,Latte,4,3.75,11.25,card
2026-02-02,08:00,Espresso,3,2.0,2.0,card
2026-02-02,08:00,Iced Americano,3,3.0,6.0,cash
2026-02-02,08:00,Iced Latte,2,4.0,8.0,card
2026-02-02,08:00,Brownie,1,3.0,3.0,card
2026-02-02,08:00,Iced Mocha,2,4.5,9.0,card
2026-02-02,08:00,Iced Latte,1,4.0,4.0,cash
2026-02-02,09:00,Mocha,2,4.0,8.0,cash
2026-02-02,09:00,Iced Spanish Latte,2,4.75,9.5,card
2026-02-02,09:00,Frappuccino,2,5.0,10.0,cash
2026-02-02,09:00,Iced Latte,3,4.0,12.0,card
2026-02-02,09:00,Cheesecake Slice,1,3.75,3.75,cash
2026-02-02,09:00,Latte,3,3.75,7.5,cash
2026-02-02,09:00,Iced Americano,3,3.0,6.0,card
2026-02-02,09:00,Cheesecake Slice,3,3.75,11.25,card
2026-02-02,09:00,Frappuccino,4,5.0,20.0,cash
2026-02-02,09:00,Frappuccino,1,5.0,5.0,cash
2026-02-02,09:00,Cheesecake Slice,4,3.75,15.0,cash
2026-02-02,10:00,Espresso,5,2.0,6.0,cash
2026-02-02,10:00,Chocolate Cake,1,3.5,3.5,cash
2026-02-02,10:00,Mocha,1,4.0,4.0,card
2026-02-02,10:00,Iced Latte,4,4.0,16.0,cash
2026-02-02,10:00,Iced Latte,2,4.0,8.0,card
2026-02-02,10:00,Cappuccino,1,3.5,3.5,cash
2026-02-02,10:00,Iced Latte,2,4.0,8.0,cash
2026-02-02,10:00,Iced Latte,1,4.0,4.0,card
2026-02-02,10:00,Iced Mocha,2,4.5,9.0,card
2026-02-02,11:00,Croissant,2,2.5,5.0,card
2026-02-02,11:00,Iced Latte,3,4.0,12.0,card
2026-02-02,11:00,Brownie,3,3.0,9.0,card
2026-02-02,11:00,Blueberry Muffin,1,2.75,2.75,cash
2026-02-02,11:00,Donut,4,2.25,4.5,cash
2026-02-02,11:00,Latte,2,3.75,3.75,cash
2026-02-02,11:00,Croissant,3,2.5,7.5,cash
2026-02-02,12:00,Cheesecake Slice,1,3.75,3.75,cash
2026-02-02,12:00,Croissant,1,2.5,2.5,card
2026-02-02,12:00,Latte,2,3.75,3.75,cash
2026-02-02,12:00,Donut,3,2.25,2.25,cash
2026-02-02,12:00,Espresso,4,2.0,4.0,card
2026-02-02,13:00,Latte,5,3.75,15.0,card
2026-02-02,13:00,Croissant,1,2.5,2.5,cash
2026-02-02,13:00,Iced Mocha,1,4.5,4.5,cash
2026-02-02,13:00,Americano,1,2.5,2.5,card
2026-02-02,13:00,Iced Latte,1,4.0,4.0,card
2026-02-02,13:00,Donut,3,2.25,2.25,card
2026-02-02,16:00,Donut,4,2.25,4.5,card
2026-02-02,17:00,Blueberry Muffin,5,2.75,13.75,card
2026-02-02,17:00,Blueberry Muffin,5,2.75,13.75,cash
2026-02-02,17:00,Brownie,1,3.0,3.0,card
2026-02-02,17:00,Iced Americano,3,3.0,6.0,card
2026-02-02,17:00,Espresso,5,2.0,6.0,cash
2026-02-02,17:00,Americano,1,2.5,2.5,card
2026-02-02,18:00,Cappuccino,2,3.5,7.0,cash
2026-02-02,18:00,Iced Spanish Latte,2,4.75,9.5,card
2026-02-02,18:00,Chocolate Cake,2,3.5,7.0,cash
2026-02-02,18:00,Croissant,2,2.5,5.0,cash
2026-02-02,18:00,Latte,2,3.75,3.75,card
2026-02-02,18:00,Iced Americano,2,3.0,3.0,card
2026-02-02,18:00,Cold Brew,1,3.75,3.75,cash
2026-02-02,18:00,Latte,2,3.75,3.75,card
2026-02-02,19:00,Iced Latte,1,4.0,4.0,card
2026-02-02,19:00,Iced Americano,3,3.0,6.0,cash
2026-02-02,19:00,Latte,2,3.75,3.75,card
2026-02-02,20:00,Cheesecake Slice,1,3.75,3.75,card
2026-02-02,20:00,Latte,2,3.75,3.75,card
2026-02-02,20:00,Iced Spanish Latte,1,4.75,4.75,cash
2026-02-02,20:00,Brownie,1,3.0,3.0,card
2026-02-02,20:00,Cheesecake Slice,4,3.75,15.0,cash
2026-02-03,07:00,Iced Americano,2,3.0,3.0,cash
2026-02-03,07:00,Cappuccino,1,3.5,3.5,cash
2026-02-03,07:00,Croissant,1,2.5,2.5,card
2026-02-03,07:00,Latte,3,3.75,7.5,cash
2026-02-03,07:00,Brownie,3,3.0,9.0,cash
2026-02-03,08:00,Cold Brew,1,3.75,3.75,cash
2026-02-03,08:00,Blueberry Muffin,2,2.75,5.5,cash
2026-02-03,08:00,Blueberry Muffin,1,2.75,2.75,card
2026-02-03,08:00,Iced Americano,6,3.0,15.0,card
2026-02-03,08:00,Iced Latte,1,4.0,4.0,card
2026-02-03,08:00,Iced Americano,2,3.0,3.0,card
2026-02-03,08:00,Iced Americano,4,3.0,9.0,card
2026-02-03,09:00,Cold Brew,2,3.75,7.5,cash
2026-02-03,09:00,Iced Mocha,1,4.5,4.5,card
2026-02-03,09:00,Cappuccino,1,3.5,3.5,cash
2026-02-03,09:00,Mocha,2,4.0,8.0,cash
2026-02-03,09:00,Espresso,4,2.0,4.0,card
2026-02-03,10:00,Espresso,4,2.0,4.0,card
2026-02-03,10:00,Latte,2,3.75,3.75,card
2026-02-03,10:00,Iced Latte,2,4.0,8.0,card
2026-02-03,10:00,Cappuccino,3,3.5,10.5,card
2026-02-03,11:00,Frappuccino,1,5.0,5.0,card
2026-02-03,11:00,Mocha,2,4.0,8.0,cash
2026-02-03,11:00,Frappuccino,1,5.0,5.0,cash
2026-02-03,11:00,Cheesecake Slice,3,3.75,11.25,card
2026-02-03,12:00,Iced Latte,3,4.0,12.0,card
2026-02-03,12:00,Chocolate Cake,2,3.5,7.0,card
2026-02-03,12:00,Chocolate Cake,1,3.5,3.5,cash
2026-02-03,12:00,Espresso,5,2.0,6.0,card
2026-02-03,12:00,Iced Latte,1,4.0,4.0,cash
2026-02-03,12:00,Iced Americano,4,3.0,9.0,card
2026-02-03,13:00,Americano,2,2.5,5.0,card
2026-02-03,13:00,Americano,1,2.5,2.5,card
2026-02-03,13:00,Iced Spanish Latte,1,4.75,4.75,card
2026-02-03,13:00,Iced Spanish Latte,1,4.75,4.75,cash
2026-02-03,13:00,Donut,6,2.25,9.0,card
2026-02-03,16:00,Chocolate Cake,2,3.5,7.0,card
2026-02-03,16:00,Chocolate Cake,2,3.5,7.0,cash
2026-02-03,16:00,Mocha,1,4.0,4.0,cash
2026-02-03,17:00,Iced Spanish Latte,1,4.75,4.75,card
2026-02-03,17:00,Donut,3,2.25,2.25,card
2026-02-03,18:00,Iced Latte,1,4.0,4.0,card
2026-02-03,18:00,Blueberry Muffin,1,2.75,2.75,cash
2026-02-03,18:00,Latte,5,3.75,15.0,card
2026-02-03,18:00,Cappuccino,3,3.5,10.5,card
2026-02-03,18:00,Cappuccino,1,3.5,3.5,card
2026-02-03,18:00,Iced Latte,1,4.0,4.0,cash
2026-02-03,19:00,Cold Brew,1,3.75,3.75,card
2026-02-03,19:00,Blueberry Muffin,1,2.75,2.75,card
2026-02-03,19:00,Cappuccino,2,3.5,7.0,card
2026-02-03,19:00,Donut,4,2.25,4.5,cash
2026-02-03,19:00,Chocolate Cake,1,3.5,3.5,card
2026-02-03,19:00,Blueberry Muffin,1,2.75,2.75,cash
2026-02-03,19:00,Mocha,3,4.0,12.0,card
2026-02-03,19:00,Espresso,4,2.0,4.0,cash
2026-02-03,19:00,Cheesecake Slice,2,3.75,7.5,cash
2026-02-03,20:00,Blueberry Muffin,1,2.75,2.75,cash
2026-02-03,20:00,Croissant,5,2.5,12.5,card
2026-02-03,20:00,Brownie,2,3.0,6.0,cash
2026-02-04,07:00,Iced Spanish Latte,2,4.75,9.5,cash
2026-02-04,07:00,Donut,3,2.25,2.25,card
2026-02-04,07:00,Iced Spanish Latte,5,4.75,23.75,card
2026-02-04,07:00,Chocolate Cake,1,3.5,3.5,card
2026-02-04,07:00,Donut,5,2.25,6.75,card
2026-02-04,07:00,Chocolate Cake,1,3.5,3.5,card
2026-02-04,08:00,Donut,3,2.25,2.25,card
2026-02-04,08:00,Iced Latte,4,4.0,16.0,card
2026-02-04,08:00,Americano,5,2.5,12.5,card
2026-02-04,08:00,Blueberry Muffin,1,2.75,2.75,card
2026-02-04,08:00,Cheesecake Slice,1,3.75,3.75,card
2026-02-04,08:00,Donut,3,2.25,2.25,card
2026-02-04,08:00,Iced Latte,1,4.0,4.0,card
2026-02-04,08:00,Cheesecake Slice,2,3.75,7.5,card
2026-02-04,08:00,Cheesecake Slice,2,3.75,7.5,card
2026-02-04,08:00,Brownie,1,3.0,3.0,cash
2026-02-04,08:00,Cold Brew,2,3.75,7.5,cash
2026-02-04,08:00,Cheesecake Slice,2,3.75,7.5,cash
2026-02-04,09:00,Brownie,2,3.0,6.0,cash
2026-02-04,09:00,Brownie,1,3.0,3.0,cash
2026-02-04,09:00,Blueberry Muffin,2,2.75,5.5,card
2026-02-04,09:00,Iced Spanish Latte,4,4.75,19.0,cash
2026-02-04,09:00,Latte,5,3.75,15.0,card
2026-02-04,09:00,Cold Brew,1,3.75,3.75,card
2026-02-04,09:00,Iced Mocha,1,4.5,4.5,cash
2026-02-04,09:00,Mocha,1,4.0,4.0,cash
2026-02-04,09:00,Latte,2,3.75,3.75,card
2026-02-04,09:00,Iced Mocha,1,4.5,4.5,cash
2026-02-04,09:00,Iced Latte,2,4.0,8.0,cash
2026-02-04,10:00,Croissant,2,2.5,5.0,cash
2026-02-04,10:00,Frappuccino,4,5.0,20.0,card
2026-02-04,10:00,Iced Americano,2,3.0,3.0,card
2026-02-04,10:00,Cappuccino,1,3.5,3.5,card
2026-02-04,10:00,Cheesecake Slice,2,3.75,7.5,card
2026-02-04,10:00,Chocolate Cake,1,3.5,3.5,card
2026-02-04,10:00,Cheesecake Slice,3,3.75,11.25,cash
2026-02-04,10:00,Iced Mocha,1,4.5,4.5,card
2026-02-04,11:00,Americano,1,2.5,2.5,card
2026-02-04,11:00,Iced Spanish Latte,2,4.75,9.5,card
2026-02-04,11:00,Espresso,4,2.0,4.0,cash
2026-02-04,11:00,Mocha,3,4.0,12.0,card
2026-02-04,11:00,Iced Mocha,3,4.5,13.5,card
2026-02-04,11:00,Brownie,2,3.0,6.0,card
2026-02-04,11:00,Mocha,3,4.0,12.0,card
2026-02-04,11:00,Latte,4,3.75,11.25,card
2026-02-04,11:00,Mocha,1,4.0,4.0,cash
2026-02-04,12:00,Cheesecake Slice,3,3.75,11.25,card
2026-02-04,12:00,Latte,3,3.75,7.5,card
2026-02-04,12:00,Cappuccino,1,3.5,3.5,cash
2026-02-04,12:00,Iced Spanish Latte,1,4.75,4.75,cash
2026-02-04,12:00,Latte,3,3.75,7.5,card
2026-02-04,12:00,Cold Brew,1,3.75,3.75,card
2026-02-04,12:00,Iced Spanish Latte,2,4.75,9.5,card
2026-02-04,12:00,Espresso,5,2.0,6.0,card
2026-02-04,12:00,Iced Spanish Latte,1,4.75,4.75,card
2026-02-04,13:00,Brownie,2,3.0,6.0,card
